20251210 105400;25657.75;25660.25;25656.25;25659;202
20251210 105500;25658.25;25660.5;25655.75;25657.25;191
20251210 105600;25657.5;25662.25;25656;25661.5;238
20251210 105700;25661.25;25671;25661;25665;1169
20251210 105800;25665.5;25666.5;25661;25662;378
20251210 105900;25661.5;25664.5;25661;25663.5;222
20251210 110000;25663.75;25664.25;25650.75;25650.75;630
20251210 110100;25650.5;25693;25644.75;25656.75;4309
20251210 110200;25657;25662.25;25652.75;25660;713
20251210 110300;25660.75;25661.25;25641.5;25644.75;1083
20251210 110400;25644.75;25651.25;25639;25651.25;743
20251210 110500;25650.5;25654;25646.25;25653.25;347
20251210 110600;25654.25;25662;25652;25658.5;710
20251210 110700;25659;25664.75;25658;25663.75;406
20251210 110800;25663.25;25669;25662.5;25668;472
20251210 110900;25668.25;25670.75;25665;25666.5;355
20251210 111000;25666.25;25668.75;25664.25;25666.5;307
20251210 111100;25667;25671.5;25661;25671.5;527
20251210 111200;25671;25674.5;25669;25672.75;428
20251210 111300;25673.25;25676;25670;25670.75;501
20251210 111400;25670.5;25675.25;25669.25;25670;337
20251210 111500;25670.75;25674.5;25669.25;25672.25;222
20251210 111600;25672.25;25675.25;25670.75;25674.25;268
20251210 111700;25673.75;25675.75;25672.25;25675.25;289
20251210 111800;25675.75;25677.25;25666.5;25668.25;420
20251210 111900;25668.5;25672.5;25668.5;25668.75;230
20251210 112000;25668.5;25669.5;25666.25;25666.75;209
20251210 112100;25666.5;25669.25;25663.25;25668.75;366
20251210 112200;25669;25670.25;25664;25664.5;267
20251210 112300;25665;25666.75;25661.5;25665.25;328
20251210 112400;25664.75;25665.5;25658.5;25664.25;345
20251210 112500;25664;25669;25664;25667;198
20251210 112600;25667;25668.75;25664.5;25667.25;150
20251210 112700;25668.25;25669.75;25666.5;25667.5;197
20251210 112800;25667.5;25672.25;25667.5;25667.75;283
20251210 112900;25668;25670.5;25666;25669.5;141
20251210 113000;25669.5;25670.75;25666;25666.5;225
20251210 113100;25666.25;25666.5;25656;25657.75;718
20251210 113200;25657.75;25668;25656.25;25664.75;771
20251210 113300;25665;25667.5;25661.75;25666.5;320
20251210 113400;25666;25671.25;25663;25669.75;268
20251210 113500;25669.25;25670;25667.25;25668.25;80
20251210 113600;25669.5;25670.5;25666.75;25670.25;120
20251210 113700;25670.5;25672;25665.75;25665.75;164
20251210 113800;25665.5;25669.25;25661.75;25662.75;350
20251210 113900;25663;25669.25;25663;25665.75;190
20251210 114000;25666.25;25668.75;25663;25663.5;118
20251210 114100;25663.25;25668.25;25660.75;25668.25;274
20251210 114200;25668.5;25668.75;25661.25;25661.5;188
20251210 114300;25661.5;25661.75;25657.25;25661.75;400
20251210 114400;25662;25663.25;25657.25;25659.5;132
20251210 114500;25659;25660;25655.5;25657.5;212
20251210 114600;25657;25658.5;25655.5;25657;295
20251210 114700;25657;25659.5;25655.5;25659;230
20251210 114800;25658.5;25661.25;25657.75;25658.75;229
20251210 114900;25659.5;25660.75;25657;25657;100
20251210 115000;25656.75;25660.25;25656.75;25659.25;120
20251210 115100;25660;25660.25;25656.25;25659.25;179
20251210 115200;25660;25670;25660;25669;605
20251210 115300;25669.25;25671.75;25667.75;25671.75;333
20251210 115400;25671.5;25674;25668.25;25669;310
20251210 115500;25669.75;25670;25667;25668.5;116
20251210 115600;25668;25670;25666;25669;183
20251210 115700;25667.75;25669.5;25665.25;25669;144
20251210 115800;25669.75;25671;25666;25666.5;238
20251210 115900;25667.25;25669.5;25666;25667;222
20251210 120000;25667;25670.25;25664.75;25666;461
20251210 120100;25666;25668.5;25657;25657.75;774
20251210 120200;25657.75;25664;25654.5;25659.25;614
20251210 120300;25660.5;25661.75;25652.25;25656.25;504
20251210 120400;25655.5;25656.75;25647.25;25649;752
20251210 120500;25649;25651.5;25640.25;25640.25;1195
20251210 120600;25640.5;25645.25;25632.25;25636.75;879
20251210 120700;25636.75;25651.25;25635.5;25649.25;795
20251210 120800;25648.75;25650.75;25644.75;25648;354
20251210 120900;25646.75;25648.75;25639.75;25645.5;381
20251210 121000;25646;25648.25;25644.25;25644.5;170
20251210 121100;25644.75;25646.75;25642.75;25646;226
20251210 121200;25645.5;25646.25;25639.5;25641.5;283
20251210 121300;25640.25;25643.75;25639.5;25642.25;175
20251210 121400;25642.5;25642.75;25637.75;25638.75;290
20251210 121500;25640.25;25644;25639;25641.75;236
20251210 121600;25642.25;25645.25;25637.25;25637.75;370
20251210 121700;25637.5;25640.75;25634.25;25635.5;478
20251210 121800;25636;25641.75;25635.75;25641.75;416
20251210 121900;25642;25642.5;25638.75;25639.75;185
20251210 122000;25640;25641.25;25636;25636.25;220
20251210 122100;25636;25644.5;25635.25;25639.25;429
20251210 122200;25639.75;25643.25;25639;25642;181
20251210 122300;25642;25642;25638;25638.75;241
20251210 122400;25638.25;25640.75;25635;25637.25;242
20251210 122500;25637.75;25641.25;25637.5;25640.25;152
20251210 122600;25639.75;25644.25;25639;25641.75;321
20251210 122700;25641.5;25646;25639.5;25644;422
20251210 122800;25643.5;25647.25;25643.5;25645.25;431
20251210 122900;25645.25;25645.5;25642.5;25642.75;283
20251210 123000;25643;25649;25643;25647;389
20251210 123100;25647.5;25647.75;25643.25;25644;374
20251210 123200;25645;25645.75;25642.25;25645.75;241
20251210 123300;25646.25;25653.25;25646;25649;529
20251210 123400;25647.75;25653;25647.5;25648;243
20251210 123500;25648;25650.25;25644;25644.5;317
20251210 123600;25644.5;25645.25;25642.5;25643.75;184
20251210 123700;25643.25;25643.25;25640.25;25641.75;287
20251210 123800;25641.5;25646.5;25641;25644.5;229
20251210 123900;25643.5;25643.5;25637.5;25641.25;523
20251210 124000;25640.75;25642.5;25632.75;25634.25;433
20251210 124100;25633.75;25641;25627.5;25639;977
20251210 124200;25638.5;25639.75;25634.25;25637.25;358
20251210 124300;25637;25640.25;25635.5;25637.75;207
20251210 124400;25638;25641.5;25637.5;25640;231
20251210 124500;25640.25;25640.25;25633.25;25634.5;337
20251210 124600;25635.5;25638.25;25634.75;25635.75;189
20251210 124700;25635.5;25637.5;25631;25632.5;227
20251210 124800;25632.5;25638.25;25629.25;25637.25;369
20251210 124900;25637.25;25638.5;25634.75;25635.75;148
20251210 125000;25635;25639;25632.5;25636.75;190
20251210 125100;25636.75;25636.75;25632.75;25635;146
20251210 125200;25635;25636.5;25633.5;25636.25;185
20251210 125300;25635.75;25636.75;25632.5;25636.75;172
20251210 125400;25636.5;25638;25635.75;25636.75;133
20251210 125500;25637.75;25639.75;25637.75;25639.5;231
20251210 125600;25639.5;25641;25638.5;25639.5;249
20251210 125700;25639.75;25647;25639.75;25646.25;458
20251210 125800;25646;25650.25;25645.5;25646.25;474
20251210 125900;25646.75;25651;25644.25;25649.75;376
20251210 130000;25649.75;25651;25648;25648.25;261
20251210 130100;25648.75;25650.5;25645.25;25649;407
20251210 130200;25649.25;25653;25646.75;25651.25;445
20251210 130300;25650.75;25652.25;25648;25651.75;214
20251210 130400;25652.25;25654.75;25651.25;25654.75;348
20251210 130500;25654.5;25655.25;25648.75;25649.25;481
20251210 130600;25648.75;25652.5;25647.75;25649.75;321
20251210 130700;25649.75;25650.75;25645.75;25648.75;432
20251210 130800;25648.25;25654.75;25648.25;25653.25;347
20251210 130900;25653.75;25654;25649.5;25652;197
20251210 131000;25652;25652.5;25649.25;25652.25;224
20251210 131100;25652.75;25657;25651;25656.75;412
20251210 131200;25656.75;25656.75;25652.25;25654.25;232
20251210 131300;25655.25;25657.5;25654.5;25656.5;236
20251210 131400;25656.5;25663.25;25655.75;25663;602
20251210 131500;25663.25;25666.75;25662.75;25665;575
20251210 131600;25665.25;25668.75;25662.5;25665.25;600
20251210 131700;25665.25;25668;25661.75;25665.25;304
20251210 131800;25665.75;25668.75;25665.5;25668.25;196
20251210 131900;25668.5;25669.5;25666.5;25669;259
20251210 132000;25668.75;25671.25;25667;25670.5;491
20251210 132100;25671;25689.25;25670;25688;1529
20251210 132200;25688;25698.75;25685;25697;1887
20251210 132300;25697.25;25701.25;25695.75;25699.75;1404
20251210 132400;25699.5;25700;25689;25695.75;1130
20251210 132500;25695.75;25701.5;25694;25700.5;641
20251210 132600;25701;25715;25701;25709.75;2082
20251210 132700;25709.75;25711.5;25703.25;25706.25;802
20251210 132800;25706.75;25711;25702.25;25707.5;609
20251210 132900;25707.25;25709.5;25705.25;25708.25;344
20251210 133000;25708;25710.25;25697.25;25706;1372
20251210 133100;25707.5;25718;25695.25;25697.5;1576
20251210 133200;25698;25699.5;25689.75;25694.75;1313
20251210 133300;25694;25694.75;25685.5;25686.25;1063
20251210 133400;25686;25687;25678.5;25684.25;1113
20251210 133500;25685;25689.25;25681.25;25684.75;984
20251210 133600;25684;25685.25;25678.25;25680.75;476
20251210 133700;25680.5;25686.25;25679.25;25682;442
20251210 133800;25681.25;25684.25;25676.5;25680.75;635
20251210 133900;25680.25;25686.75;25678;25682.75;587
20251210 134000;25683;25685;25680.75;25681.75;351
20251210 134100;25682;25685.25;25681;25683.25;420
20251210 134200;25683;25684.25;25679.5;25682;345
20251210 134300;25681.75;25683.25;25679;25681.75;538
20251210 134400;25681.5;25685.75;25681;25683.75;307
20251210 134500;25684.5;25684.75;25680.75;25682.75;245
20251210 134600;25682.75;25685.5;25682;25684;370
20251210 134700;25683.25;25688;25681.25;25684;584
20251210 134800;25684;25687.25;25681.25;25683.5;349
20251210 134900;25683.25;25684.75;25680.25;25681.25;314
20251210 135000;25680.5;25681.25;25669.25;25674.75;1419
20251210 135100;25675.25;25680.75;25673;25678;622
20251210 135200;25677.5;25682;25676;25680.25;440
20251210 135300;25680.75;25682;25679;25679.75;396
20251210 135400;25679.25;25681.75;25677.75;25678.75;235
20251210 135500;25679;25682.75;25677.75;25681.25;299
20251210 135600;25681;25683.25;25679.5;25682.25;342
20251210 135700;25682;25682.5;25676;25680.75;467
20251210 135800;25680.25;25681.5;25678.5;25679.75;255
20251210 135900;25679.5;25680.75;25676.75;25678;248
20251210 140000;25678;25679.5;25671.5;25673;815
20251210 140100;25673;25683;25665;25665;2691
20251210 140200;25665;25667;25655.25;25664.25;2811
20251210 140300;25664.75;25665;25656.25;25664.75;866
20251210 140400;25664.25;25665.75;25660.5;25661.75;615
20251210 140500;25661.75;25663.25;25657;25660.75;952
20251210 140600;25660;25662.25;25653.5;25653.5;1463
20251210 140700;25653.75;25660.5;25648;25658.5;1667
20251210 140800;25658.5;25660.25;25656;25659.5;451
20251210 140900;25660;25660;25653;25655.5;365
20251210 141000;25655.5;25663.25;25654.5;25661.25;608
20251210 141100;25661;25662.5;25658.5;25661.25;531
20251210 141200;25661.25;25667.5;25657.5;25667.5;808
20251210 141300;25667.25;25668.75;25664;25665.5;623
20251210 141400;25665.25;25665.25;25661.25;25662.75;698
20251210 141500;25663;25664.25;25660.5;25663.5;463
20251210 141600;25664;25667.5;25660;25660.25;679
20251210 141700;25660.75;25662;25655;25657.75;841
20251210 141800;25657.25;25657.75;25652.75;25652.75;621
20251210 141900;25652.5;25652.5;25643.25;25646.75;1910
20251210 142000;25647;25650.25;25642.5;25648.75;654
20251210 142100;25648;25651.75;25645.5;25647.75;772
20251210 142200;25647.5;25651.75;25646.75;25647.75;563
20251210 142300;25647.25;25654.25;25646.5;25653.5;469
20251210 142400;25653.75;25656.5;25651.5;25652.25;746
20251210 142500;25652.25;25657.25;25651.5;25656;548
20251210 142600;25656.25;25667;25654.5;25661.75;2235
20251210 142700;25662.25;25664;25657.5;25659.75;934
20251210 142800;25659.5;25661.75;25655.75;25658.25;874
20251210 142900;25658.25;25658.25;25643.25;25649.25;1838
20251210 143000;25648.75;25648.75;25640;25647.25;2062
20251210 143100;25647.25;25663.25;25629;25645;11706
20251210 143200;25645.25;25652;25620.25;25627.75;7062
20251210 143300;25628.5;25635.25;25608.75;25624.25;8205
20251210 143400;25623.75;25636.5;25616.5;25621;5557
20251210 143500;25621.25;25633.25;25614;25615.25;3846
20251210 143600;25615.25;25618.75;25580.75;25582.25;10542
20251210 143700;25582.5;25588.25;25567;25583.75;10699
20251210 143800;25584.25;25624;25581.25;25623.5;9044
20251210 143900;25623;25643.75;25623;25633.25;9395
20251210 144000;25633.5;25637.5;25618;25622;5401
20251210 144100;25622.5;25629.5;25603.5;25629.5;7520
20251210 144200;25629.75;25634;25616.25;25625.5;5209
20251210 144300;25626;25643;25625.75;25641.25;5815
20251210 144400;25641.25;25657.25;25634;25643.75;7487
20251210 144500;25644;25647.75;25634.5;25643;3687
20251210 144600;25643.25;25658.25;25636;25654;4895
20251210 144700;25654;25660.5;25646.75;25648;4117
20251210 144800;25648;25673;25647.25;25665.75;7146
20251210 144900;25665.75;25668;25650.75;25660.5;4748
20251210 145000;25660.75;25661;25630.5;25635.25;6469
20251210 145100;25634.75;25654.5;25631.75;25646.5;5200
20251210 145200;25646.5;25651.25;25634;25636.25;3311
20251210 145300;25636.25;25642.75;25626;25627.25;4614
20251210 145400;25627.25;25633.25;25613.75;25623.25;6734
20251210 145500;25623;25629.25;25615;25624.75;3824
20251210 145600;25625;25626.5;25592.5;25592.75;7422
20251210 145700;25592.5;25609.75;25587.5;25604;6320
20251210 145800;25604.5;25614;25598;25611.75;3939
20251210 145900;25612.5;25618;25603.5;25612.75;3604
20251210 150000;25613.25;25638.75;25612;25630.75;6855
20251210 150100;25630.75;25631.75;25610;25611.75;6256
20251210 150200;25612;25617;25605;25611.5;4372
20251210 150300;25611.25;25627.75;25607.5;25621.25;3678
20251210 150400;25621.5;25632;25613.75;25628.5;3420
20251210 150500;25629;25634;25623.5;25625;2658
20251210 150600;25625.75;25635;25621.5;25631.75;2746
20251210 150700;25632;25649;25630.25;25647.5;5686
20251210 150800;25648;25651.75;25635;25643.5;3252
20251210 150900;25643.75;25647.75;25636.5;25636.75;1880
20251210 151000;25637.75;25644;25629.5;25629.5;3385
20251210 151100;25629.5;25636.75;25624;25631.5;4623
20251210 151200;25631.5;25635;25621.75;25634;3144
20251210 151300;25633.5;25644.75;25630.25;25643.5;2997
20251210 151400;25643.75;25644.25;25629;25629;2370
20251210 151500;25628.75;25631.75;25620.75;25624.5;3318
20251210 151600;25625;25633.75;25617.25;25631;3563
20251210 151700;25631.5;25640;25628.25;25632.5;2384
20251210 151800;25633;25646.5;25627.25;25641.25;2628
20251210 151900;25641.25;25645.25;25633.25;25641.25;2388
20251210 152000;25641;25653.75;25640.25;25645.5;3326
20251210 152100;25645.25;25648;25629.5;25633;3325
20251210 152200;25632.75;25650;25632.5;25642.5;2599
20251210 152300;25642.75;25656.75;25642.25;25651.75;2630
20251210 152400;25652;25653.5;25643;25650.25;2127
20251210 152500;25649.5;25654.75;25646;25647.5;1777
20251210 152600;25648;25650;25637.5;25641.75;2674
20251210 152700;25641.75;25643.25;25624;25629.5;3841
20251210 152800;25629.25;25634;25625.5;25629.75;2430
20251210 152900;25629.5;25633;25621.5;25632;2746
20251210 153000;25631.75;25641;25631.25;25635.75;2134
20251210 153100;25635.75;25642.75;25631.25;25632.25;2524
20251210 153200;25632.25;25640.75;25630;25639.25;2103
20251210 153300;25639.5;25640;25629.5;25631.25;2132
20251210 153400;25630.75;25634.25;25622.75;25630;2284
20251210 153500;25630;25631;25603.75;25609.25;5645
20251210 153600;25609;25611.25;25593.75;25602.5;5378
20251210 153700;25602.5;25604;25583.75;25584;4662
20251210 153800;25584;25585;25573.75;25580.5;6049
20251210 153900;25580.5;25584.5;25569.5;25579.25;4525
20251210 154000;25579;25589.25;25572.75;25586;4223
20251210 154100;25586.25;25587.25;25563.25;25579;6585
20251210 154200;25579.25;25588.5;25576.5;25585.75;3333
20251210 154300;25586.5;25598.5;25582.75;25597.25;4856
20251210 154400;25597;25597.75;25586;25596.25;2992
20251210 154500;25596;25605.5;25585.5;25586;4571
20251210 154600;25586.5;25588;25578.25;25581.75;3360
20251210 154700;25582.5;25587.5;25579.5;25582;1769
20251210 154800;25582.5;25598;25580.75;25596;2937
20251210 154900;25595.75;25612.75;25595.5;25612;3863
20251210 155000;25612.25;25627;25609.25;25624.75;5807
20251210 155100;25625;25627;25612.75;25621.5;3534
20251210 155200;25622;25624.5;25604;25604.75;2871
20251210 155300;25605;25606.75;25589.25;25590.5;4218
20251210 155400;25590.75;25594.75;25584;25587;3368
20251210 155500;25586.75;25588.75;25572;25572.25;4742
20251210 155600;25573;25576.75;25550.25;25553.5;9194
20251210 155700;25553.25;25568.25;25552.25;25558.75;4989
20251210 155800;25558.75;25575.5;25557;25574.75;3561
20251210 155900;25575.25;25578.25;25555.75;25564.75;4807
20251210 160000;25564.25;25573.5;25560.25;25566.75;2689
20251210 160100;25566.75;25568.75;25533.75;25554;8049
20251210 160200;25554;25554.5;25544.75;25547;3180
20251210 160300;25547;25549.5;25535.25;25537;5038
20251210 160400;25536.5;25546.5;25528.25;25546;5186
20251210 160500;25545.5;25552.75;25539.5;25551.5;4197
20251210 160600;25551.5;25559.25;25548.25;25555;3668
20251210 160700;25555.25;25555.5;25543.25;25552.25;2609
20251210 160800;25552.75;25573.25;25552.75;25573;4809
20251210 160900;25572.75;25574.75;25566.5;25568.25;2975
20251210 161000;25568.25;25584;25567.25;25577.25;4293
20251210 161100;25577.25;25581.5;25569.25;25580;2560
20251210 161200;25580;25598.5;25575.75;25598.25;4902
20251210 161300;25598.5;25606.75;25594.25;25600.75;3721
20251210 161400;25601;25609;25598.75;25604.25;2738
20251210 161500;25604.25;25611;25600.75;25610.25;2084
20251210 161600;25611;25614.25;25605;25610;3448
20251210 161700;25610.25;25613.25;25607.75;25610.5;2141
20251210 161800;25611;25619.25;25606.5;25613.25;3327
20251210 161900;25612.75;25634.5;25612.25;25632;6189
20251210 162000;25631.5;25640;25629.75;25637.5;3783
20251210 162100;25637.25;25644.5;25627.5;25632;4348
20251210 162200;25632.25;25636.25;25626;25626.5;2766
20251210 162300;25626.5;25643.5;25626.25;25641;2692
20251210 162400;25641;25646;25637.75;25641;2457
20251210 162500;25641.5;25645;25638;25638.25;1551
20251210 162600;25637.75;25638.75;25626.75;25631.25;3376
20251210 162700;25631.5;25645;25630.5;25645;2207
20251210 162800;25644.75;25651;25643.75;25644.5;3403
20251210 162900;25644;25645;25638.25;25642.5;2051
20251210 163000;25642.5;25653;25642;25647.25;2544
20251210 163100;25647.25;25653.75;25640.75;25642.5;2721
20251210 163200;25642.5;25647.75;25638.5;25642.5;1791
20251210 163300;25642.25;25649.75;25640;25649.25;1685
20251210 163400;25648.75;25648.75;25639.5;25639.75;1181
20251210 163500;25639.75;25649;25638.5;25648.5;1409
20251210 163600;25648.75;25651.25;25643.75;25647.75;1415
20251210 163700;25648.75;25649.25;25641.25;25641.25;1051
20251210 163800;25641.5;25644.5;25636.5;25643.75;1800
20251210 163900;25644;25649.25;25640.25;25640.5;1149
20251210 164000;25640.75;25647.5;25639.5;25644.75;1008
20251210 164100;25644.25;25644.25;25630.75;25634.25;2520
20251210 164200;25634.25;25636.5;25627.25;25628.25;2620
20251210 164300;25628.25;25633.25;25622;25622;2324
20251210 164400;25622.25;25629.5;25620.5;25628.25;2283
20251210 164500;25628.25;25629.5;25619;25625.5;1784
20251210 164600;25625.5;25626;25610.25;25616;3842
20251210 164700;25616;25623.5;25610.75;25623.25;2846
20251210 164800;25623;25624.5;25615;25615.25;1514
20251210 164900;25615.5;25631;25613.5;25627.5;2825
20251210 165000;25627.75;25639;25627;25638.75;2563
20251210 165100;25638.75;25643;25631.25;25639;2624
20251210 165200;25639;25645.75;25637;25644.5;1777
20251210 165300;25644.5;25650.25;25640.25;25648;1941
20251210 165400;25647.75;25650.25;25643.25;25648.5;1452
20251210 165500;25648.75;25653.75;25645.75;25653;1599
20251210 165600;25652.75;25653.75;25647;25648.5;1520
20251210 165700;25648.5;25656;25646.5;25654.25;2294
20251210 165800;25655;25658.5;25652.25;25654;1748
20251210 165900;25653.75;25657;25651.75;25654.75;1196
20251210 170000;25654;25655.75;25649.25;25650.5;1657
20251210 170100;25650.5;25651.25;25644.5;25646;2748
20251210 170200;25645.75;25655.5;25645;25654.25;1606
20251210 170300;25654.25;25655.5;25649.25;25650.5;1073
20251210 170400;25650;25655.25;25648.75;25654;856
20251210 170500;25654.5;25655.75;25644.5;25645.75;1329
20251210 170600;25645.5;25646.25;25642;25645.5;1549
20251210 170700;25645;25646;25639.25;25642.25;1173
20251210 170800;25642;25645.5;25640.25;25644;779
20251210 170900;25643;25647;25638.5;25639;1264
20251210 171000;25638.75;25640.75;25634.25;25637.5;1551
20251210 171100;25637.25;25638.75;25626.25;25632;2668
20251210 171200;25632;25632.5;25623.5;25626;1607
20251210 171300;25625.5;25632.75;25624.5;25632.75;1724
20251210 171400;25632.75;25638;25629.75;25631;1855
20251210 171500;25630.75;25635.5;25630;25633.25;826
20251210 171600;25633;25637.5;25628.75;25630.5;1387
20251210 171700;25630;25630;25624.5;25625.75;1260
20251210 171800;25625.5;25637.75;25625.25;25635.5;1246
20251210 171900;25635.25;25637;25629;25631.25;1060
20251210 172000;25631;25631.25;25625.25;25625.75;917
20251210 172100;25625.75;25627.5;25618;25620;2841
20251210 172200;25620;25627.5;25616;25626.75;2299
20251210 172300;25626.5;25628.75;25622.5;25624.75;1170
20251210 172400;25624.25;25626.75;25622;25624.75;726
20251210 172500;25625;25636.5;25624;25635.25;2019
20251210 172600;25635;25640.5;25633.25;25635;2096
20251210 172700;25635;25635.25;25621.25;25625.25;1899
20251210 172800;25625.75;25634.5;25623.25;25634;1332
20251210 172900;25634.25;25637;25629.75;25632.75;1280
20251210 173000;25633;25633.75;25622.75;25622.75;1586
20251210 173100;25623.25;25625;25617;25623.75;1755
20251210 173200;25623.25;25624.25;25620;25622;794
20251210 173300;25622.5;25626;25619.75;25625.5;887
20251210 173400;25626;25632.5;25625;25630;1143
20251210 173500;25630;25634.25;25628.75;25631.5;790
20251210 173600;25631.5;25634.75;25630.75;25631.75;667
20251210 173700;25631;25636.25;25631;25633;745
20251210 173800;25633.25;25649.25;25633.25;25649.25;2839
20251210 173900;25649.25;25650.25;25642.75;25642.75;1441
20251210 174000;25643;25644.25;25633;25634;1536
20251210 174100;25634;25636.75;25630.75;25636.75;1283
20251210 174200;25636.25;25639.5;25635;25636.5;788
20251210 174300;25636.5;25637.25;25626;25627.5;1495
20251210 174400;25627.5;25631.75;25624;25629.75;1250
20251210 174500;25629.75;25632.5;25627;25631.5;653
20251210 174600;25631.5;25640;25629.75;25633;1460
20251210 174700;25633.75;25636;25630.75;25632.5;923
20251210 174800;25632;25637;25630.5;25633.5;793
20251210 174900;25633;25642;25632.25;25640.25;996
20251210 175000;25640.75;25644.75;25638.5;25642.5;1087
20251210 175100;25642.75;25655.5;25642;25654.25;2304
20251210 175200;25654.25;25661.5;25652.25;25657.5;2963
20251210 175300;25657.25;25657.25;25644.75;25654.25;2350
20251210 175400;25654.75;25663;25654.5;25662.5;1796
20251210 175500;25662.75;25669.75;25660.25;25667.75;2638
20251210 175600;25668.25;25679.75;25668;25677;4515
20251210 175700;25676.75;25682;25662.5;25662.75;2786
20251210 175800;25663;25666.5;25658.25;25659.5;1606
20251210 175900;25658.75;25665.25;25657.25;25663;1191
20251210 180000;25662.75;25668.5;25661.5;25665;1015
20251210 180100;25664.75;25667.75;25656.25;25657.5;2053
20251210 180200;25657.5;25659.5;25655.75;25656.5;1314
20251210 180300;25657;25660;25652.5;25654.5;1631
20251210 180400;25654.5;25657.25;25650;25652.25;1673
20251210 180500;25652;25653.75;25646.75;25647.75;1246
20251210 180600;25648.5;25651.5;25643;25649;1440
20251210 180700;25649.25;25661.25;25647;25658;2031
20251210 180800;25657.75;25663;25656.25;25657.25;1350
20251210 180900;25656.5;25657.5;25653;25654.25;751
20251210 181000;25654.5;25660;25654;25659.75;589
20251210 181100;25659.75;25661;25654;25656;636
20251210 181200;25656;25660;25652.5;25660;707
20251210 181300;25659.75;25660.5;25653.75;25655.5;696
20251210 181400;25655.75;25656.25;25648.25;25649;1032
20251210 181500;25649.75;25655.5;25649;25649.75;907
20251210 181600;25649.5;25653.5;25647.75;25650.5;985
20251210 181700;25650.5;25651.5;25642.5;25642.75;1149
20251210 181800;25643;25647;25640.75;25643;1042
20251210 181900;25643.25;25644.75;25637.25;25638;1124
20251210 182000;25638.25;25644.25;25637;25640.75;972
20251210 182100;25640.5;25641;25630;25631.75;1659
20251210 182200;25632.25;25635;25628;25635;1234
20251210 182300;25635;25636.75;25628.75;25629.5;1002
20251210 182400;25629.5;25634;25625;25628.75;1474
20251210 182500;25629.25;25630.25;25621.75;25622;1627
20251210 182600;25621.5;25622.5;25614;25620.25;2588
20251210 182700;25620.25;25621.5;25600.5;25601;3161
20251210 182800;25601;25610.5;25598;25606.75;2682
20251210 182900;25606.5;25607.75;25596.25;25601;2067
20251210 183000;25601;25610.25;25600.5;25606.75;1346
20251210 183100;25606.75;25609.5;25595;25609.5;2598
20251210 183200;25608.75;25618;25608.5;25615.25;2723
20251210 183300;25615.25;25620;25613.5;25618.25;1560
20251210 183400;25618.75;25619;25609.5;25609.75;1044
20251210 183500;25609.25;25612;25604;25611.25;1027
20251210 183600;25611;25621.25;25607.5;25621.25;1108
20251210 183700;25621.5;25630;25620.25;25629.5;1680
20251210 183800;25629.5;25632.25;25618.5;25624;1806
20251210 183900;25623.75;25625;25618.5;25621;739
20251210 184000;25620.5;25626.75;25615.25;25625.25;1007
20251210 184100;25625.5;25626.25;25608.5;25613.5;3713
20251210 184200;25613.25;25614.25;25607.25;25612.25;1075
20251210 184300;25612;25615.5;25606.5;25614.5;820
20251210 184400;25614.5;25624.25;25614.25;25621.5;1089
20251210 184500;25621.5;25621.75;25609.25;25610;987
20251210 184600;25609.5;25619.75;25606;25616.75;1502
20251210 184700;25616.5;25622.5;25610.5;25615.5;989
20251210 184800;25615.75;25626;25615.25;25625.25;888
20251210 184900;25625;25628.5;25619;25628.5;1101
20251210 185000;25628.75;25632.5;25625.25;25629;1280
20251210 185100;25629;25629.25;25619.25;25620;950
20251210 185200;25620.5;25623.5;25614;25614.25;741
20251210 185300;25614;25622.75;25613.5;25622;468
20251210 185400;25622.25;25622.75;25609.75;25612.25;660
20251210 185500;25611.5;25614;25607.25;25610.75;637
20251210 185600;25610.5;25611.75;25601.5;25603.25;1109
20251210 185700;25603.75;25608;25601;25601.25;750
20251210 185800;25601.25;25609.5;25598.5;25608.75;1007
20251210 185900;25609.5;25619.75;25608.25;25615.5;1346
20251210 190000;25614.75;25617.5;25609.75;25614;621
20251210 190100;25616.75;25725;25579;25694.25;12012
20251210 190200;25693.75;25705.25;25666;25673;6108
20251210 190300;25672.75;25685.5;25643;25646.25;5655
20251210 190400;25646.25;25658.75;25633.25;25653;5634
20251210 190500;25652.5;25669;25639.75;25653.75;5281
20251210 190600;25654;25679;25649.75;25661.25;6158
20251210 190700;25660.75;25712;25658.5;25711.25;7464
20251210 190800;25711;25736.75;25706.25;25708.75;10476
20251210 190900;25709.25;25729;25708.25;25717.75;5307
20251210 191000;25718;25727.25;25703.75;25720.5;5778
20251210 191100;25721;25741;25715;25729.75;7189
20251210 191200;25729.75;25736.5;25695.75;25697;6829
20251210 191300;25696.5;25711;25691.25;25709.5;4844
20251210 191400;25709.25;25710;25686.25;25694.25;4224
20251210 191500;25693.5;25706.25;25687.5;25694.75;3453
20251210 191600;25694.75;25723.25;25693.5;25723;5280
20251210 191700;25723.25;25735;25717.25;25734.5;3608
20251210 191800;25733.75;25736.25;25715.5;25717;3701
20251210 191900;25716.5;25718.25;25692;25692.5;5300
20251210 192000;25693;25711.5;25686;25709.75;3799
20251210 192100;25710.25;25712.25;25699.25;25707.75;2174
20251210 192200;25707.75;25710.75;25695.75;25703;2097
20251210 192300;25703.25;25708;25677.5;25695.75;4514
20251210 192400;25696;25699;25674.5;25678.25;4403
